"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"7564","OPTCUR","GBPINR","OPTION","10-Nov-2023",103.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.8525,2.8725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8625,"GBPINR"
"7566","OPTCUR","GBPINR","OPTION","10-Nov-2023",103.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.0575,3.1425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1,"GBPINR"
"7568","OPTCUR","GBPINR","OPTION","10-Nov-2023",104,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2775,3.4075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3425,"GBPINR"
"7570","OPTCUR","GBPINR","OPTION","10-Nov-2023",104.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.505,3.67,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5875,"GBPINR"
"7572","OPTCUR","GBPINR","OPTION","10-Nov-2023",104.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.7425,3.9275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.835,"GBPINR"
"7574","OPTCUR","GBPINR","OPTION","10-Nov-2023",104.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.985,4.185,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.085,"GBPINR"
"7576","OPTCUR","GBPINR","OPTION","10-Nov-2023",105,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2275,4.4375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3325,"GBPINR"
"7578","OPTCUR","GBPINR","OPTION","10-Nov-2023",105.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.475,4.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5825,"GBPINR"
"7580","OPTCUR","GBPINR","OPTION","10-Nov-2023",105.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.7225,4.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8325,"GBPINR"
"7582","OPTCUR","GBPINR","OPTION","10-Nov-2023",105.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.9725,5.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0825,"GBPINR"
"7584","OPTCUR","GBPINR","OPTION","10-Nov-2023",106,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.2225,5.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3325,"GBPINR"
"7672","OPTCUR","GBPINR","OPTION","10-Nov-2023",106.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.47,5.695,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5825,"GBPINR"
"7692","OPTCUR","GBPINR","OPTION","10-Nov-2023",106.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.72,5.945,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8325,"GBPINR"
"7930","OPTCUR","GBPINR","OPTION","10-Nov-2023",106.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.97,6.195,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.0825,"GBPINR"
"8061","OPTCUR","GBPINR","OPTION","10-Nov-2023",107,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.22,6.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3325,"GBPINR"
"8148","OPTCUR","GBPINR","OPTION","10-Nov-2023",107.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4675,6.6925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.58,"GBPINR"
"8150","OPTCUR","GBPINR","OPTION","10-Nov-2023",107.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.7175,6.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.83,"GBPINR"
"8199","OPTCUR","GBPINR","OPTION","10-Nov-2023",107.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9675,7.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.08,"GBPINR"
"8316","OPTCUR","GBPINR","OPTION","10-Nov-2023",108,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.2175,7.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.33,"GBPINR"
"8318","OPTCUR","GBPINR","OPTION","10-Nov-2023",108.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.4675,7.6925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.58,"GBPINR"
"8344","OPTCUR","GBPINR","OPTION","10-Nov-2023",108.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.7175,7.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.83,"GBPINR"
"8346","OPTCUR","GBPINR","OPTION","10-Nov-2023",108.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.9675,8.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.08,"GBPINR"
"8362","OPTCUR","GBPINR","OPTION","10-Nov-2023",109,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.2175,8.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.33,"GBPINR"
"8387","OPTCUR","GBPINR","OPTION","10-Nov-2023",109.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.2975,8.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.98,"GBPINR"
"8606","OPTCUR","GBPINR","OPTION","10-Nov-2023",109.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.5475,8.7725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1575,"GBPINR"
"8608","OPTCUR","GBPINR","OPTION","10-Nov-2023",109.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.7975,9.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3375,"GBPINR"
"8610","OPTCUR","GBPINR","OPTION","10-Nov-2023",110,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.0475,9.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5275,"GBPINR"
"8612","OPTCUR","GBPINR","OPTION","10-Nov-2023",110.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.2975,9.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7175,"GBPINR"
"8632","OPTCUR","GBPINR","OPTION","10-Nov-2023",110.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.5475,9.7725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.905,"GBPINR"
"8671","OPTCUR","GBPINR","OPTION","10-Nov-2023",110.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.7975,10.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1,"GBPINR"
"8861","OPTCUR","GBPINR","OPTION","10-Nov-2023",111,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.0475,10.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2975,"GBPINR"
"9029","OPTCUR","GBPINR","OPTION","10-Nov-2023",111.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.2975,10.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4975,"GBPINR"
"9041","OPTCUR","GBPINR","OPTION","10-Nov-2023",111.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.5475,10.7725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7025,"GBPINR"
"9043","OPTCUR","GBPINR","OPTION","10-Nov-2023",111.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.7975,11.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9075,"GBPINR"
"9078","OPTCUR","GBPINR","OPTION","10-Nov-2023",112,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.0475,11.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1175,"GBPINR"
"3533","OPTCUR","GBPINR","OPTION","17-Nov-2023",94.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.2475,8.4725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.12,"GBPINR"
"3535","OPTCUR","GBPINR","OPTION","17-Nov-2023",94.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.9975,8.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.885,"GBPINR"
"5483","OPTCUR","GBPINR","OPTION","17-Nov-2023",95,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.7475,7.9725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"5487","OPTCUR","GBPINR","OPTION","17-Nov-2023",95.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.4975,7.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"13168","OPTCUR","GBPINR","OPTION","17-Nov-2023",95.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.25,7.47,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.305,"GBPINR"
"2572","OPTCUR","GBPINR","OPTION","17-Nov-2023",95.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9925,7.2125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.36,"GBPINR"
"2578","OPTCUR","GBPINR","OPTION","17-Nov-2023",96,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.7425,6.9625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.13,"GBPINR"
"2588","OPTCUR","GBPINR","OPTION","17-Nov-2023",96.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4925,6.7125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9,"GBPINR"
"2590","OPTCUR","GBPINR","OPTION","17-Nov-2023",96.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.0925,6.3125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6725,"GBPINR"
"1547","OPTCUR","GBPINR","OPTION","17-Nov-2023",96.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.845,6.06,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.35,"GBPINR"
"1554","OPTCUR","GBPINR","OPTION","17-Nov-2023",97,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.595,5.81,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.12,"GBPINR"
"2494","OPTCUR","GBPINR","OPTION","17-Nov-2023",97.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.35,5.56,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5525,"GBPINR"
"12430","OPTCUR","GBPINR","OPTION","17-Nov-2023",97.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.105,5.305,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.205,"GBPINR"
"11602","OPTCUR","GBPINR","OPTION","17-Nov-2023",97.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.8625,5.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9575,"GBPINR"
"8810","OPTCUR","GBPINR","OPTION","17-Nov-2023",98,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.62,4.8,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.71,"GBPINR"
"9796","OPTCUR","GBPINR","OPTION","17-Nov-2023",98.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.3825,4.5425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4625,"GBPINR"
"9799","OPTCUR","GBPINR","OPTION","17-Nov-2023",98.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.1475,4.2875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2175,"GBPINR"
"4289","OPTCUR","GBPINR","OPTION","17-Nov-2023",98.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.9175,4.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.975,"GBPINR"
"4297","OPTCUR","GBPINR","OPTION","17-Nov-2023",99,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.6975,3.7775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7375,"GBPINR"
"4302","OPTCUR","GBPINR","OPTION","17-Nov-2023",99.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.4825,3.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5,"GBPINR"
"4309","OPTCUR","GBPINR","OPTION","17-Nov-2023",99.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2775,3.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.27,"GBPINR"
"4320","OPTCUR","GBPINR","OPTION","17-Nov-2023",99.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.0825,3.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0475,"GBPINR"
"4330","OPTCUR","GBPINR","OPTION","17-Nov-2023",100,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.9,2.76,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.83,"GBPINR"
"4352","OPTCUR","GBPINR","OPTION","17-Nov-2023",100.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.73,2.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.6225,"GBPINR"
"4356","OPTCUR","GBPINR","OPTION","17-Nov-2023",100.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.575,2.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.425,"GBPINR"
"4360","OPTCUR","GBPINR","OPTION","17-Nov-2023",100.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4375,2.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.24,"GBPINR"
"4484","OPTCUR","GBPINR","OPTION","17-Nov-2023",101,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.3175,1.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0675,"GBPINR"
"4507","OPTCUR","GBPINR","OPTION","17-Nov-2023",101.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2125,1.6075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.91,"GBPINR"
"4729","OPTCUR","GBPINR","OPTION","17-Nov-2023",101.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1225,1.4075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.765,"GBPINR"
"4838","OPTCUR","GBPINR","OPTION","17-Nov-2023",101.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0525,1.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6375,"GBPINR"
"4858","OPTCUR","GBPINR","OPTION","17-Nov-2023",102,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,1.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5225,"GBPINR"
"5051","OPTCUR","GBPINR","OPTION","17-Nov-2023",102.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.8925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4225,"GBPINR"
"5053","OPTCUR","GBPINR","OPTION","17-Nov-2023",102.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.7525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3375,"GBPINR"
"5392","OPTCUR","GBPINR","OPTION","17-Nov-2023",102.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.63,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2675,"GBPINR"
"5520","OPTCUR","GBPINR","OPTION","17-Nov-2023",103,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.52,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2075,"GBPINR"
"5874","OPTCUR","GBPINR","OPTION","17-Nov-2023",103.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.4225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1575,"GBPINR"
"5929","OPTCUR","GBPINR","OPTION","17-Nov-2023",103.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.3425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.12,"GBPINR"
"5931","OPTCUR","GBPINR","OPTION","17-Nov-2023",103.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0875,"GBPINR"
"5941","OPTCUR","GBPINR","OPTION","17-Nov-2023",104,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.2175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.065,"GBPINR"
"6005","OPTCUR","GBPINR","OPTION","17-Nov-2023",104.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"GBPINR"
"6029","OPTCUR","GBPINR","OPTION","17-Nov-2023",104.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0325,"GBPINR"
"6031","OPTCUR","GBPINR","OPTION","17-Nov-2023",104.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"GBPINR"
"6141","OPTCUR","GBPINR","OPTION","17-Nov-2023",105,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"GBPINR"
"6147","OPTCUR","GBPINR","OPTION","17-Nov-2023",105.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"GBPINR"
"6149","OPTCUR","GBPINR","OPTION","17-Nov-2023",105.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"GBPINR"
"6151","OPTCUR","GBPINR","OPTION","17-Nov-2023",105.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"GBPINR"
"6153","OPTCUR","GBPINR","OPTION","17-Nov-2023",106,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"6159","OPTCUR","GBPINR","OPTION","17-Nov-2023",106.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"6161","OPTCUR","GBPINR","OPTION","17-Nov-2023",106.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"6163","OPTCUR","GBPINR","OPTION","17-Nov-2023",106.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"6165","OPTCUR","GBPINR","OPTION","17-Nov-2023",107,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"6203","OPTCUR","GBPINR","OPTION","17-Nov-2023",107.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
